https://www.amazon.com/Neutrogena-Shield-Oil-Free-Sunscreen-Spectrum/dp/B0037LOQQI/ref=sr_1_4_a_it/146-0643323-3285715?ie=UTF8
Neutrogena Age Shield Face Oil-Free Lotion Sunscreen Broad Spectrum Spf 110, 3 Fl. Oz.
reviewId, reviewDate, userId, userName, userLocation, userLink
R14JEZUSS0LUTD,April 17 2016,AHAI2TRG2ACUYTMIRZ7WYDCXQQIA,Jerry Dwyer,Powdersville  SC,/gp/profile/amzn1.account.AHAI2TRG2ACUYTMIRZ7WYDCXQQIA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1HOHGRTIPYXBQ,May 30 2016,AGRURWHDSUY4WTANFQ3KHZXQX4BQ,anna Ip,,/gp/profile/amzn1.account.AGRURWHDSUY4WTANFQ3KHZXQX4BQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R19PF8XJVKHB5N,March 17 2016,AHDDRMHZEPYADRLLEGVTD5I6Z6WA,KB,,/gp/profile/amzn1.account.AHDDRMHZEPYADRLLEGVTD5I6Z6WA/ref=cm_cr_arp_d_pdp?ie=UTF8
RXEOTEGUIMX93,March 13 2016,AE6JH4IKMYTAPEK36KMSZY5D36AQ,lady,,/gp/profile/amzn1.account.AE6JH4IKMYTAPEK36KMSZY5D36AQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2OO1TDDVCDAR4,April 22 2016,AEHLANQ2A2SKA4DNNIL5ZV5O2J5A,travelfree,,/gp/profile/amzn1.account.AEHLANQ2A2SKA4DNNIL5ZV5O2J5A/ref=cm_cr_arp_d_pdp?ie=UTF8
RC2W05SUYANPO,January 18 2016,AG4NGWU77MARYHP5IUZU2QTC3GSQ,Rhicamcoop,,/gp/profile/amzn1.account.AG4NGWU77MARYHP5IUZU2QTC3GSQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1EWZ26X7GLNI1,February 29 2016,AEMD2F4JHOMSND7DNDAM27RWE27A,Amazon Customer,,/gp/profile/amzn1.account.AEMD2F4JHOMSND7DNDAM27RWE27A/ref=cm_cr_arp_d_pdp?ie=UTF8
R1K22LKPRS7EUF,October 19 2016,AFYNMIITYNZOVAGHJUWG37MDS4TA,Michael E,Texas,/gp/profile/amzn1.account.AFYNMIITYNZOVAGHJUWG37MDS4TA/ref=cm_cr_arp_d_pdp?ie=UTF8
R11VB2FKA6F1EO,March 12 2016,AEA5MBWWUUIX4SSGT2KKINEYJJ5A,Char,,/gp/profile/amzn1.account.AEA5MBWWUUIX4SSGT2KKINEYJJ5A/ref=cm_cr_arp_d_pdp?ie=UTF8
R25LXJSYEQQQST,August 2 2016,AEX3GYTXRUZOAL4HQL5VDKYCHFHA,Jorge de La Rosa,Miami  FL  USA,/gp/profile/amzn1.account.AEX3GYTXRUZOAL4HQL5VDKYCHFHA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2Z8NH68QKHY8W,August 7 2016,AFUQMZU3OJ7SDOGK3RI7KMZ4T6JQ,Maria L. Gonzalez,,/gp/profile/amzn1.account.AFUQMZU3OJ7SDOGK3RI7KMZ4T6JQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RXFOCZTJYD2MO,August 9 2016,AFVWCNXKIBHMRE5D2S7AISTOL4QQ,Carolyn,,/gp/profile/amzn1.account.AFVWCNXKIBHMRE5D2S7AISTOL4QQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RI1FYE9P3MJQ7,July 24 2016,AG4DTC5CNGCKNWOETQYQS6MX77EA,MMac,,/gp/profile/amzn1.account.AG4DTC5CNGCKNWOETQYQS6MX77EA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3VBBICAICQDWY,February 16 2016,AHISF3BR2QW4CXZC7X63NPGLJS6Q,Nicole,,/gp/profile/amzn1.account.AHISF3BR2QW4CXZC7X63NPGLJS6Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R19I2P0E23VU6D,July 27 2016,AHGXY7QWLBVFNADAB4VFD2CBZW4A,CastAna_27,,/gp/profile/amzn1.account.AHGXY7QWLBVFNADAB4VFD2CBZW4A/ref=cm_cr_arp_d_pdp?ie=UTF8
R3DY2QQA66IA57,February 12 2016,AHU3ZM26DFY3YTIBXNSZBH3ZVBNQ,Solanyi P.,,/gp/profile/amzn1.account.AHU3ZM26DFY3YTIBXNSZBH3ZVBNQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R19644IS2W35VF,September 28 2016,AFU6RPH6BIXSJPK3T6HBHBIRC2XA,Amazon Customer,,/gp/profile/amzn1.account.AFU6RPH6BIXSJPK3T6HBHBIRC2XA/ref=cm_cr_arp_d_pdp?ie=UTF8
R23TR6DJLBF13Y,January 7 2016,AE4FY56BLBZVHMZELHQO2WIJE5DA,Lady bug,,/gp/profile/amzn1.account.AE4FY56BLBZVHMZELHQO2WIJE5DA/ref=cm_cr_arp_d_pdp?ie=UTF8
R19JPRNAXQODWW,September 10 2016,AFKV3EOOKIXMIMS4JP32FFQ444UA,Mom in SD,,/gp/profile/amzn1.account.AFKV3EOOKIXMIMS4JP32FFQ444UA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2PKKBSEZAE2C9,October 28 2016,AGF2RXFLKD2TH7U4SWMIUEPXQVZA,Gigiwigi,,/gp/profile/amzn1.account.AGF2RXFLKD2TH7U4SWMIUEPXQVZA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1GQ7RT3Y8BI5K,January 28 2016,AG47XST4QKOJMZK3SJRQNWIWZSLQ,Yessy,,/gp/profile/amzn1.account.AG47XST4QKOJMZK3SJRQNWIWZSLQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1UCGQP7PFLSAC,August 9 2016,AH7HVNNP56OMJZID2ZHDKMUDYDCA,Robert Bishop,,/gp/profile/amzn1.account.AH7HVNNP56OMJZID2ZHDKMUDYDCA/ref=cm_cr_arp_d_pdp?ie=UTF8
RJYWFEJHX240U,February 18 2016,AG4UXHPQ7LRGLY6JCAMFQ6NAIZAA,Chantal,,/gp/profile/amzn1.account.AG4UXHPQ7LRGLY6JCAMFQ6NAIZAA/ref=cm_cr_arp_d_pdp?ie=UTF8
RHJ4GMRY0V1KE,April 26 2016,AGLO65I2D7BXSNTP6OU6WMOEOEVQ,Amazon Customer,,/gp/profile/amzn1.account.AGLO65I2D7BXSNTP6OU6WMOEOEVQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2D19ZJ51XNAH4,June 5 2016,AGD5TOPEDZYBCCH4DKZ7IDLD7WUQ,Benjamin G.,,/gp/profile/amzn1.account.AGD5TOPEDZYBCCH4DKZ7IDLD7WUQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R16DC8KX69LWDK,February 25 2016,AFZGHVSOGJHY3VU2KJD4SQZIWSLA,1412,,/gp/profile/amzn1.account.AFZGHVSOGJHY3VU2KJD4SQZIWSLA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1IMNTO9QARP2V,June 4 2016,AGDBRFPRW2HTG2PMOOL4OKXOTQGA,seema,,/gp/profile/amzn1.account.AGDBRFPRW2HTG2PMOOL4OKXOTQGA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3BE5MYSXZC6QK,August 15 2016,AEUG53WIHJBTQV7P3YYXL5M4TEFQ,D Greer,Retired " "Californnia,/gp/profile/amzn1.account.AEUG53WIHJBTQV7P3YYXL5M4TEFQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1AOZNJVTJ3Q0M,June 7 2016,AEWKOGL4D2VASC2ECCNIXUHBFAHQ,Kkobes,On Premise Account Manager for Red Bull" "Pennsylvania,/gp/profile/amzn1.account.AEWKOGL4D2VASC2ECCNIXUHBFAHQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1JA9TSQWQMHGS,August 19 2016,AFR474Q3PZMZGIZ4SDA45W3GAGRQ,Debyani Chakravarty,,/gp/profile/amzn1.account.AFR474Q3PZMZGIZ4SDA45W3GAGRQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1YSQIP6BER3SO,August 26 2016,AEFQTJWFHGIY2B7WYT2RWRJWON2Q,jasmine,,/gp/profile/amzn1.account.AEFQTJWFHGIY2B7WYT2RWRJWON2Q/ref=cm_cr_arp_d_pdp?ie=UTF8
RV0910T81FTU8,July 30 2016,AFFNUGY67LA4XOE7PN32ACJ2RZQQ,Marilyn Buchanan,,/gp/profile/amzn1.account.AFFNUGY67LA4XOE7PN32ACJ2RZQQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RRI31EBU1QCWF,August 26 2016,AEENTTBYHTTM6SUODPJQ5TULAE2A,LJB,Bookkeeper" "California  USA,/gp/profile/amzn1.account.AEENTTBYHTTM6SUODPJQ5TULAE2A/ref=cm_cr_arp_d_pdp?ie=UTF8
R3HV5124Z6BHRL,June 4 2016,AGYI7R5DYKZNVLPLJT3ZKGWJWMMQ,Scott,Sarasota  FL,/gp/profile/amzn1.account.AGYI7R5DYKZNVLPLJT3ZKGWJWMMQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2EVGGF1N95Q7V,July 12 2016,AHO3F663FYSZX6QUJUI2ULWB73MA,Joshua Jondle,Des Moines  IA USA,/gp/profile/amzn1.account.AHO3F663FYSZX6QUJUI2ULWB73MA/ref=cm_cr_arp_d_pdp?ie=UTF8
RM6AJ1UKNYWBS,March 30 2016,AGN77Y4XMITXHDOOVYTIS5ARTU2Q,Daisy70,,/gp/profile/amzn1.account.AGN77Y4XMITXHDOOVYTIS5ARTU2Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R31JL05PWQJ9GW,February 26 2016,AEMLDR7N42R4NZU2QBD45UWVMDOQ,Tina,,/gp/profile/amzn1.account.AEMLDR7N42R4NZU2QBD45UWVMDOQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3IR5ODENGP8IL,March 10 2016,AFKRG4VN5K6MW2CNL6CHXOI4P23Q,lisa,,/gp/profile/amzn1.account.AFKRG4VN5K6MW2CNL6CHXOI4P23Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R32RJ1R7TOT6O1,July 22 2016,AEFBHKGSVPMT57WU56JNOIHLKB7A,NL,,/gp/profile/amzn1.account.AEFBHKGSVPMT57WU56JNOIHLKB7A/ref=cm_cr_arp_d_pdp?ie=UTF8
R2L4V3NWDXPSNP,October 16 2016,AHDEWXWCMJWORERTLLI4SPG7OXHA,Beans,,/gp/profile/amzn1.account.AHDEWXWCMJWORERTLLI4SPG7OXHA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1KMXE6JT4G32E,December 11 2016,AFLNL3UXYGUI7UYLSKBIK3O6DPPA,CharlieB,,/gp/profile/amzn1.account.AFLNL3UXYGUI7UYLSKBIK3O6DPPA/ref=cm_cr_arp_d_pdp?ie=UTF8
R31NW5YETQY74W,December 18 2016,AFWJ32PHC3WIRDNHM2LX3DWZC7BA,KansasAmazon,,/gp/profile/amzn1.account.AFWJ32PHC3WIRDNHM2LX3DWZC7BA/ref=cm_cr_arp_d_pdp?ie=UTF8
RHK6JV5CO69XP,August 17 2016,AHY7SEM67CWBFZ7G7M4JCMQEAPSA,Kelsha Anzalone,,/gp/profile/amzn1.account.AHY7SEM67CWBFZ7G7M4JCMQEAPSA/ref=cm_cr_arp_d_pdp?ie=UTF8
R16MAL82T988ZE,August 4 2016,AFM5R5WE7UL2ADEGINS4WRMSWQCA,Morgaine,,/gp/profile/amzn1.account.AFM5R5WE7UL2ADEGINS4WRMSWQCA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2X24DJ14L8BFQ,May 5 2016,AFYDM3V56VVPG3DXDDBCPCXRTJ7Q,Sharon Schilling,Fort Dodge  IA,/gp/profile/amzn1.account.AFYDM3V56VVPG3DXDDBCPCXRTJ7Q/ref=cm_cr_arp_d_pdp?ie=UTF8
RP1TRUYIWJGIS,September 16 2016,AHOLUSEGCVYEERWYWWYKVKZJPGIA,Swamp Rat,,/gp/profile/amzn1.account.AHOLUSEGCVYEERWYWWYKVKZJPGIA/ref=cm_cr_arp_d_pdp?ie=UTF8
RQVY6B44B57S3,January 21 2016,AH555V425MW26QQBTNOLF6WO4QMA,D. Droessler,CUBA CITY  WISCONSIN  US,/gp/profile/amzn1.account.AH555V425MW26QQBTNOLF6WO4QMA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3RB2OETVFFC7V,April 5 2016,AHTQCCB5WTC3CL6R77X3VBWFVYGQ,Amazon Customer,,/gp/profile/amzn1.account.AHTQCCB5WTC3CL6R77X3VBWFVYGQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2BVM6E3WU8I7P,June 3 2016,AGIMFB3VOUQSEFWRPDMPW47B3Y7A,Amazon Customer,,/gp/profile/amzn1.account.AGIMFB3VOUQSEFWRPDMPW47B3Y7A/ref=cm_cr_arp_d_pdp?ie=UTF8
R3C2MJR2DOFI9R,May 4 2016,AHGRVELQ42MIPCMGGWQCEGGF7NYA,Barbara,,/gp/profile/amzn1.account.AHGRVELQ42MIPCMGGWQCEGGF7NYA/ref=cm_cr_arp_d_pdp?ie=UTF8
R27RD4VJNRG9C1,August 13 2016,AH6BR2I4CHJQVSXXASFEP4KQ4E2Q,Laura Mc,Ohio,/gp/profile/amzn1.account.AH6BR2I4CHJQVSXXASFEP4KQ4E2Q/ref=cm_cr_arp_d_pdp?ie=UTF8
RI921ORJ16CQG,November 28 2016,AF3CDBTKJ5FOQGGCPAOLB7K32GPQ,Amy Smith,,/gp/profile/amzn1.account.AF3CDBTKJ5FOQGGCPAOLB7K32GPQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3DSRPCG4AJ32N,October 6 2016,AGJOAOEGI2YRMWYRY3NCOWVTNNQQ,Mainman,,/gp/profile/amzn1.account.AGJOAOEGI2YRMWYRY3NCOWVTNNQQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R32B3BN38HV9OW,August 22 2016,AHDG3PVZPXR753ZXQGOE6DHGBJVQ,Hans A. Jensen,,/gp/profile/amzn1.account.AHDG3PVZPXR753ZXQGOE6DHGBJVQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RR90UEOGR59L0,June 20 2016,AEA6YEI4SJRSLJ2NIKXB3VU2RBSQ,Rose,,/gp/profile/amzn1.account.AEA6YEI4SJRSLJ2NIKXB3VU2RBSQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1W554J2KYEMKK,April 3 2016,AHM2ZCETGY6CJKNYQRFDTPYSZPRQ,David,,/gp/profile/amzn1.account.AHM2ZCETGY6CJKNYQRFDTPYSZPRQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2S2QGE2RLT4B1,April 7 2016,AGK3Q7NROH3WZVF5IVP5C2U436LQ,joefromtheheart,,/gp/profile/amzn1.account.AGK3Q7NROH3WZVF5IVP5C2U436LQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1WH39D96YR42,September 24 2016,AF3CO3434FIPIRUUINR4T2NBCBYQ,Amazon Customer,,/gp/profile/amzn1.account.AF3CO3434FIPIRUUINR4T2NBCBYQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2V7WU0FEDF1Z1,December 10 2016,AFRMNIPJOBWR64APUY346L4UJ4TQ,Amazon Customer,,/gp/profile/amzn1.account.AFRMNIPJOBWR64APUY346L4UJ4TQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2JEGSGW6SJJ1L,November 16 2016,AE2VEHYRIOVGSZKW6F7JLQQFRVKQ,Ann,,/gp/profile/amzn1.account.AE2VEHYRIOVGSZKW6F7JLQQFRVKQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3P4LNMBFIV1HH,September 29 2016,AHL3RBGD62ESBHDAJVIKYIVQPRBQ,Mauricio Cardona,,/gp/profile/amzn1.account.AHL3RBGD62ESBHDAJVIKYIVQPRBQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3PPYZBCKG2GSP,January 25 2016,AEUBTNU6H2R24A3IKCYHAXDY5WUA,Amazon Customer,,/gp/profile/amzn1.account.AEUBTNU6H2R24A3IKCYHAXDY5WUA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1FVZ60QCF7PJ2,September 7 2016,AGOYQPCUG5PBAWNTMFPANR24KKSA,NeverSayNever,,/gp/profile/amzn1.account.AGOYQPCUG5PBAWNTMFPANR24KKSA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1BN00O6CBGPRA,September 12 2016,AHRCLLUJGSJHBKEAMAQLLILZ2SLQ,Heidi H,,/gp/profile/amzn1.account.AHRCLLUJGSJHBKEAMAQLLILZ2SLQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R35RW0ZOITHN1N,April 18 2016,AENP723WK2NNLOYVLC2LQXH4U75A,Janice Cannon,,/gp/profile/amzn1.account.AENP723WK2NNLOYVLC2LQXH4U75A/ref=cm_cr_arp_d_pdp?ie=UTF8
